CUI_ID,DrugBankID,DrugName
C1313428,DB04873,piboserod
C1527086,DB04874,picoplatin
C1310767,DB04875,pralnacasan
C1570906,DB04876,vildagliptin
C0282813,DB04877,voacamine
C0532578,DB04878,voglibose
C0912586,DB04879,vatalanib
C0116190,DB04880,enoximone
C1567656,DB04881,elacridar
C1328673,DB04882,edotecarin
C1143138,DB04883,darusentan
C0215087,DB04884,dapoxetine
C0249289,DB04885,cilansetron
C0170881,DB04886,calanolide a
C1723617,DB04887,brecanavir
C1721449,DB04888,bifeprunox
C0053551,DB04889,bicifadine
C2698371,DB04890,bepotastine
C2698339,DB04891,becocalcidiol
C0294794,DB04892,phenserine
C2607809,DB04893,azd3409
C0164678,DB04894,vapreotide
C1531015,DB04895,pegaptanib
C1533126,DB04896,milnacipran
C1609686,DB04897,lucinactant
C0966370,DB04898,ximelagatran
C0054015,DB04899,nesiritide
C0076612,DB04900,thymalfasin
C1098262,DB04901,galiximab
C1120452,DB04903,pagoclone
C2607725,DB04904,amolimogene
C1704341,DB04905,tesmilifene
C4305833,DB04907,eg009
C0754280,DB04908,flibanserin
C1099477,DB04909,sitamaquine
C0069763,DB04910,oxibendazole
C1144403,DB04911,oritavancin
C0076693,DB04912,stannsoporfin
C0935889,DB04914,g17dt
C1134444,DB04915,idronoxil
C0054065,DB04917,renzapride
C1100584,DB04918,ceftobiprole
C1097921,DB04919,alfimeprase
C0766108,DB04920,clevidipine
C4282231,DB04921,dirucotide
C0531483,DB04924,itopride
C0141449,DB04925,desmoteplase
C1142931,DB04926,neramexane
C4305832,DB04927,nm100060
C4305831,DB04928,xp12b
C4305830,DB04929,dg031
C0070455,DB04930,permethrin
C2607750,DB04931,afamelanotide
C0057257,DB04932,defibrotide
C4083210,DB04932,defibrotide
C1743645,DB04933,eritoran
C0753448,DB04934,rifalazil
C0075773,DB04936,tagatose
C1313616,DB04938,ospemifene
C2744960,DB04941,crofelemer
C1567753,DB04942,tamibarotene
C4305825,DB04943,lx201
C0051027,DB04944,acadesine
C0247194,DB04946,iloperidone
C0663483,DB04947,altropane
C0065152,DB04948,lofexidine
C0916853,DB04949,pexelizumab
C0069919,DB04950,ranpirnase
C0298067,DB04951,pirfenidone
C0072972,DB04952,ramoplanin
C0530684,DB04953,ezogabine
C0766193,DB04954,tecadenoson
C0104263,DB04955,pumactant
C0966666,DB04956,afelimomab
C0252416,DB04957,azimilide
C1120776,DB04958,epratuzumab
C1327844,DB04959,hspe7
C1176289,DB04960,tipifarnib
C0877874,DB04961,troxacitabine
C0382120,DB04962,bectumomab
C4305824,DB04963,rhgad65
C0664207,DB04964,oregovomab
C0024071,DB04967,lucanthone
C4305823,DB04968,ph94b
C0935802,DB04969,nv1020
C0379461,DB04970,lesopitron
C4305822,DB04971,reglixane
C2827096,DB04972,canfosfamide
C1436330,DB04973,lerafaon
C0965498,DB04974,ap1903
C0299316,DB04975,banoxantrone
C0909605,DB04976,m40403
C0388638,DB04977,plitidepsin
C1453789,DB04978,sp1049c
C1172837,DB04979,avr118
C1722375,DB04980,lemuteporfin
C1541519,DB04981,cg7870
C0994515,DB04982,talampanel
C1998014,DB04983,denufosol
C1670100,DB04985,tigapotide
C1831967,DB04986,zyc300
C4305819,DB04987,p113d
C1722442,DB04988,ign311
C4305818,DB04989,ty800
C4305817,DB04991,xl784
C1723251,DB04992,ap5346
C4305816,DB04995,at1022
C1142934,DB04996,satraplatin
C4305815,DB04997,atl1102
C1741114,DB04998,agro100
C4305814,DB04999,mbo7133
C4305813,DB05000,aerolef
C4305812,DB05001,psn9301
C0123374,DB05003,imexon
C4305811,DB05004,ac162352
C4305810,DB05005,ccx282
C1741817,DB05006,adecatumumab
C2698163,DB05009,apadenoson
C1506802,DB05010,sgs-742
C4305809,DB05011,eg004
C1568699,DB05012,xen2174
C2825682,DB05013,ingenol mebutate
C1541529,DB05014,xl999
C1948068,DB05015,belinostat
C2930764,DB05016,ataluren
C4305808,DB05017,ysil6
C2698220,DB05018,migalastat
C4305807,DB05019,lc16m8
C4305806,DB05020,ana380
C4305805,DB05021,emz702
C0051733,DB05022,amonafide
C4305804,DB05023,atl1101
C4305803,DB05024,cta018
C1451975,DB05025,arimoclomol
C4305801,DB05027,dg041
C4490514,DB05029,lancovutide
C3489749,DB05031,xp19986
C1743081,DB05032,rev131
C4305800,DB05033,incb7839
C0077910,DB05034,ularitide
C2825673,DB05035,eprotirome
C4282299,DB05036,grn163l
C1879520,DB05037,at7519
C2718119,DB05038,anatibant
C1722260,DB05039,indacaterol
C4305798,DB05040,mva3000
C3275321,DB05041,rp101
C4305797,DB05042,sgs518
C4305796,DB05043,gsk159797
C4305795,DB05044,psn357
C4306020,DB05045,obinepitide
C4305794,DB05046,v1003
C2717487,DB05047,cx717
C3179569,DB05048,cannabinor
C2352395,DB05049,ddp733
C2605575,DB05050,adl5859
C1999759,DB05051,bzl101
C4305793,DB05052,mf101
C4305792,DB05053,mb-07803
C4282182,DB05054,an0128
C4305802,DB05055,rg2417
C4305799,DB05056,egs21
C0059506,DB05057,erdosteine
C4305786,DB05059,ily101
C2604486,DB05060,r1626
C4305785,DB05061,gft14
C0967014,DB05063,mitoquinone
C2973464,DB05064,incb13739
C4305783,DB05068,atg002
C4305782,DB05069,atg003
C4305781,DB05070,adx10059
C4305780,DB05071,ace393
C4305779,DB05072,av608
C2002402,DB05073,srt501
C2354130,DB05075,tg-100801
C0060197,DB05076,fenretinide
C1436085,DB05077,slv319
C4305778,DB05078,aer001
C4305777,DB05079,hy10275
C4305776,DB05080,obe101
C4305775,DB05081,jb991
C4305774,DB05082,arx201
C4042342,DB05084,abaloparatide
C4535714,DB05085,tm30339
C0537150,DB05087,ganaxolone
C4519665,DB05088,tiomolibdate ion
C4305773,DB05089,vpm4001
C4305772,DB05090,fp0011
C4305771,DB05091,m0002
C3713697,DB05092,cdp323
C4305641,DB05093,ax200
C1529361,DB05095,cimicoxib
C2607419,DB05096,ly2140023
C1517701,DB05097,labetuzumab
C0299583,DB05098,leptin
C1295176,DB05098,leptin
C1416825,DB05098,leptin
C0002823,DB05099,ancrod
C0919273,DB05100,prinomastat
C1328134,DB05101,matuzumab
C2350739,DB05102,rupintrivir
C0103186,DB05103,an-9
C0663058,DB05104,asimadoline
C0759032,DB05105,pleconaril
C4305770,DB05106,ir208
C0044914,DB05107,16-bromoepiandrosterone
C4305769,DB05108,eht899
C1311070,DB05109,trabectedin
C4305768,DB05110,vir201
C1682646,DB05111,fontolizumab
C1098783,DB05112,ap5280
C1134469,DB05113,105ad7
C4305767,DB05114,ehc18
C1957876,DB05115,nn344
C1135140,DB05116,thymectacin
C4305766,DB05117,ign301
C4305765,DB05118,r1204
C2699087,DB05119,rilapladib
C4305764,DB05120,at1391
C4305763,DB05121,1d09c3
C4305762,DB05122,r1295
C0672211,DB05123,gemcabene
C4305755,DB05124,arc183
C4305754,DB05125,sc12267
C4305753,DB05126,pym50018
C4305752,DB05127,ana971
C1621960,DB05128,aminocandin
C0059041,DB05129,elsamitrucin
C4042450,DB05130,incb3284
C4305751,DB05131,ttp889
C4305750,DB05132,nd1251
C4305749,DB05133,vp025
C0675974,DB05134,tanespimycin
C0166730,DB05135,vibriolysin
C1707382,DB05136,bavituximab
C0023929,DB05137,lobeline
C4305748,DB05138,adpedf
C2603641,DB05139,cr002
C1541489,DB05140,rav12
C1832051,DB05141,ly2181308
C4305747,DB05142,nd7001
C1143252,DB05143,oxi-4503
C4305746,DB05144,pev3a
C4305745,DB05145,th0318
C1710687,DB05146,xl820
C2703082,DB05147,cyt997
C4282166,DB05148,cg0070
C1831757,DB05149,xl844
C4305639,DB05150,cad106
C4305744,DB05151,tst10088
C4282096,DB05152,ngx267
C4310440,DB05154,pretomanid
C3502039,DB05155,cr665
C4305742,DB05156,sl017
C4305741,DB05157,kc706
C1832040,DB05158,pm02734
C4305740,DB05159,ccx915
C4053926,DB05160,topsalysin
C0142580,DB05161,elafin
C1418549,DB05161,elafin
C1579194,DB05161,elafin
C4305739,DB05163,pv903
C4305738,DB05164,cmlvax100
C2987390,DB05165,ly2275796
C4305737,DB05166,apd668
C4305736,DB05167,pdpsc18
C3530172,DB05168,vintafolide
C1879521,DB05169,at9283
C4305735,DB05170,benzimate
C2976587,DB05171,e-2012
C4305733,DB05172,at3022
C2984037,DB05173,ptc299
C4305732,DB05174,cx501
C4305731,DB05177,dg051
C4305730,DB05178,dlo6001
C4305729,DB05179,dlo6002
C4305728,DB05180,lx6171
C4305727,DB05181,bta798
C2346560,DB05182,as1409
C4305726,DB05183,mln0415
C2348842,DB05184,xl228
C2001395,DB05185,tro19622
C1688515,DB05186,sq-109
C4508936,DB05187,elafibranor
C3493586,DB05188,kd3010
C3467774,DB05189,epc2407
C2347742,DB05190,xl281
C0971713,DB05191,atl146e
C2714811,DB05192,mb07811
C4305723,DB05194,kb002
C4305722,DB05195,adc4022
C4305721,DB05196,acr325
C0142971,DB05197,sofalcone
C2346878,DB05198,cyc116
C3180956,DB05199,lx1031
C4282300,DB05200,at2220
C4305720,DB05201,v24343
C4490515,DB05202,egaptivon pegol
C4305719,DB05203,spp1148
C2348194,DB05204,xl418
C2974072,DB05205,cx157
C4305717,DB05207,sd118
C3181261,DB05209,sym001
C2351370,DB05210,sf1126
C4305716,DB05211,ps386113
C2351061,DB05212,he3286
C4305715,DB05214,kd7040
C2346839,DB05217,gmx1777
C4305714,DB05218,pn0621
C4301781,DB05219,crisaborole
C2987636,DB05220,alisertib
C4305713,DB05222,kb001
C3467801,DB05223,pracinostat
C2606753,DB05224,rep8839
C2745478,DB05225,am103
C4078198,DB05226,bta9881
C2742356,DB05227,apd791
C4305638,DB05228,rdea806
C0053336,DB05229,beraprost
C2717706,DB05230,ac3056
C0039705,DB05232,tetrodotoxin
C4305712,DB05233,ap1081
C2001336,DB05234,lgd2941
C4305711,DB05235,nrp409
C4305710,DB05236,ren001
C4281740,DB05237,rhmbl
C4049146,DB05239,cobimetinib
C2348352,DB05241,xl765
C4305709,DB05242,eirna
C2983773,DB05243,xl019
C4305708,DB05244,g4544
C0037134,DB05245,silver sulfadiazine
C0109002,DB05246,methsuximide
C0202422,DB05246,methsuximide
C4305707,DB05249,favid
C0962391,DB05252,fenoxaprop-ethyl
C3641718,DB05253,proellex
C0016016,DB05254,fibrinolysin
C2825588,DB05255,ronacaleret
C4305637,DB05257,neocartilage
C0002199,DB05258,natural alpha interferon
C0717787,DB05259,glatiramer
C0061008,DB05260,gallium nitrate
C0030086,DB05262,oxypurinol
C1741624,DB05263,caprospinol
C4305700,DB05264,npi 32101
C0209315,DB05265,ecabet
C0123047,DB05266,ibudilast
C4305699,DB05268,ico-007
C1700683,DB05271,rotigotine
C0772051,DB05273,samarium (153sm) lexidronam
C0062525,DB05276,hepatitis b immune globulin
C1541188,DB05281,s-8184
C0007129,DB05282,mcc
C0162804,DB05282,mcc
C1447119,DB05282,mcc
C1832020,DB05282,mcc
C2247023,DB05282,mcc
C0962508,DB05284,ca4p
C2827157,DB05284,ca4p
C4305698,DB05285,sb-249553
C0963154,DB05288,anecortave acetate
C1327754,DB05289,tarenflurbil
C4305697,DB05290,spp 301
C4305696,DB05292,idm-1
C4305695,DB05293,idm-2
C1121849,DB05294,vandetanib
C2828245,DB05295,eldecalcitol
C0338310,DB05296,motexafin lutetium
C1134470,DB05297,paclitaxel docosahexaenoic acid
C1876228,DB05298,tetomilast
C0064332,DB05299,keyhole limpet hemocyanin
C4305694,DB05300,pti-801
C4305693,DB05301,lax-101
C2355300,DB05303,oms-103hp
C3146299,DB05304,wx-g250
C1434448,DB05305,cintredekin besudotox
C4305692,DB05306,alferminogene tadenovec
C4305691,DB05307,chf-1512
C1831592,DB05308,anx-510
C4305649,DB05309,tp-508
C4305690,DB05310,fp-1096
C1722685,DB05311,ecallantide
C4305689,DB05312,nvs antibody
C4305688,DB05313,mp4
C4305687,DB05315,mc-1
C1722267,DB05316,pimavanserin
C1144550,DB05317,tak-475
C4305686,DB05319,oportuzumab monatox
C4305685,DB05320,atg-fresenius s
C2350656,DB05321,peg-uricase
C1135129,DB05322,ingn 201
C2935840,DB05325,ingn 225
C4305684,DB05326,inkp-102
C3266874,DB05327,ranirestat
C4305683,DB05328,vgv-1
C1541425,DB05329,mdx-1379
C1870831,DB05330,altu-135
C2364481,DB05332,romiplostim
C4305682,DB05333,tc-5231
C4224790,DB05336,obiltoxaximab
C4305681,DB05337,sot-107
C4305679,DB05339,mn-305
C3642295,DB05340,atl-2502
C0009500,DB05341,c1-inh
C0540301,DB05341,c1-inh
C1412922,DB05341,c1-inh
C1138502,DB05343,arundic acid
C0207071,DB05344,ciliary neurotrophic factor
C1413557,DB05344,ciliary neurotrophic factor
C3888075,DB05344,ciliary neurotrophic factor
C4305674,DB05345,so-101
C4305673,DB05346,wl-1002
C4305670,DB05350,ap-1034
C2348248,DB05351,dexlansoprazole
C2745276,DB05352,fx-1006a
C1610505,DB05353,cmc 001
C1120220,DB05361,sr-123781a
C4305636,DB05362,ssr-126517e
C4305665,DB05363,lic-477
C4305664,DB05364,rox-888
C3490787,DB05365,bf-200 ala
C4282250,DB05367,actelion-1
C4256166,DB05368,ragweed pollen extract
C4305663,DB05369,hzt-501
C4305662,DB05370,nova-22007
C4305661,DB05371,acr-16
C2713964,DB05372,cp-945598
C3181262,DB05374,rindopepimut
C0069693,DB05377,chlorfenson
C1130449,DB05380,dotmp ho-166
C0019588,DB05381,histamine
C0202070,DB05381,histamine
C0021968,DB05382,iodine
C0885449,DB05382,iodine
C2348268,DB05382,iodine
C0282774,DB05383,pimagedine
C1444947,DB05384,carbopol 974p
C0769777,DB05385,pro 2000
C0218633,DB05386,recombinant human gm-csf
C1963096,DB05387,ae-941
C0145305,DB05389,tetrachlorodecaoxide
C4305656,DB05390,ins 316
C4305655,DB05391,liposomal prostaglandin e1
C1831919,DB05393,nov-002
C0010132,DB05394,corticorelin
C0772289,DB05394,corticorelin
C2698085,DB05395,amibegron
C2603873,DB05396,albinterferon alfa-2b
C0054368,DB05398,c31g
C1721335,DB05399,succinobucol
C0211668,DB05400,qs-21
C3181500,DB05402,me-609
C0756262,DB05403,cep-1347
C2743109,DB05404,azd 3355
C1173476,DB05405,xtl-001
C1142996,DB05406,gti-2501
C1451333,DB05407,tbc-3711
C2699871,DB05408,emricasan
C1313042,DB05409,ncx 701
C1568185,DB05410,ncx 1022
C4305998,DB05411,vb2-011
C2699882,DB05412,talmapimod
C1744046,DB05413,tifuvirtide
C1948063,DB05414,pipendoxifene
C1702164,DB05415,osi-461
C0966149,DB05416,gw-501516
C3252055,DB05417,gw 468816
C2987637,DB05418,gw 597599
C4305996,DB05419,adx-10061
C1328202,DB05420,gallium maltolate
C0389510,DB05421,cp-122721
C1121258,DB05422,opc-14523
C2003716,DB05423,org-34517
C1450570,DB05424,canertinib
C1872514,DB05426,talactoferrin alpha
C1541538,DB05427,idd-3
C0964264,DB05428,motexafin gadolinium
C4305995,DB05429,cat-213
C4305994,DB05430,vlts-589
C4305993,DB05431,mln-977
C4305992,DB05432,das-431 iv
C4305991,DB05433,rglp-1
C1704426,DB05434,abt-510
C1530141,DB05437,rigscan cr49
C4305990,DB05438,idm-4
C4305989,DB05439,idd-1
C1450367,DB05440,srp 299
C4305988,DB05441,avac
C1317969,DB05442,etiprednol dicloacetate
C4305987,DB05443,adl 10-0101
C1176364,DB05444,iroxanadine
C3657143,DB05445,ta-nic
C1619866,DB05446,ljp 1082
C4305986,DB05447,avi-4557
C2348772,DB05448,px-12
C4305985,DB05449,fm-vp4
C2604163,DB05450,pym50028
C0107719,DB05451,p54
C0812257,DB05451,p54
C1414627,DB05451,p54
C1417758,DB05451,p54
C1419991,DB05451,p54
C1707609,DB05451,p54
C1741214,DB05451,p54
C2347319,DB05451,p54
C3812281,DB05451,p54
C4305984,DB05452,ph-284
C2826084,DB05454,paliroden
C2930575,DB05455,sr 121463
C1531311,DB05456,etc-588
C1328144,DB05457,osi-7904l
C0666154,DB05458,pozanicline
C2744325,DB05459,briakinumab
C2827153,DB05460,ezatiostat
C0910099,DB05461,opc-28326
C4508831,DB05462,chlorotoxin i-131
C1506199,DB05463,iss-1018
C1505836,DB05464,nox-700
C1143028,DB05465,tandutinib
C4305983,DB05466,r673
C4305982,DB05467,r667
C4305981,DB05468,r411
C4305980,DB05469,r450
C1870781,DB05470,vx-702
C1328236,DB05471,sgn-30
C0083028,DB05472,omega interferon
C4305978,DB05473,qr-334
C4305977,DB05474,t487
C1173247,DB05475,golotimod
C1453900,DB05476,wx-uk1
C4284418,DB05477,muc1 dendritic cell vaccine
C1566740,DB05478,pradefovir mesylate
C4305976,DB05479,czen 002
C4305975,DB05480,pbi-1402
C4305974,DB05481,recombinant alpha 1-antitrypsin
C0099808,DB05482,7-ethyl-10-hydroxycamptothecin
C4305973,DB05483,pcl-016
C4282409,DB05484,mdx-018
C1706643,DB05485,adh-1
C4079860,DB05487,custirsen
C0968226,DB05488,technetium tc-99m ciprofloxacin
C4305648,DB05489,aca 125
C4305971,DB05490,t131
C1706674,DB05491,atn-161
C4305970,DB05492,epicept np-1
C4305969,DB05493,nx-1207
C2713005,DB05494,elacytarabine
C4305968,DB05495,pg-530742
C2935224,DB05496,otelixizumab
C1144328,DB05498,kw-7158
C4305967,DB05499,tak-428
C1706677,DB05500,avn-944
C1530479,DB05501,amd-070
C1328058,DB05502,ag-858
C4282181,DB05505,nm-702
C1565486,DB05506,isis 113715
C1957295,DB05507,vx-765
C4305965,DB05509,li-301
C0063033,DB05510,huperzine-a
C4489756,DB05511,piclidenoson
C4305964,DB05512,mm-093
C0754307,DB05513,atiprimod
C2699393,DB05514,cobiprostone
C4541803,DB05516,pi-0824
C1619899,DB05518,managlinat dialanetil
C2742242,DB05519,budiodarone
C3274803,DB05520,mimopezil
C1876229,DB05521,telaprevir
C3252861,DB05524,pelitinib
C4550353,DB05525,ew-a-401
C2604635,DB05528,mipomersen
C2002750,DB05530,cpg 10101
C1702312,DB05532,bms-488043
C4541380,DB05533,qr-333
C0051066,DB05540,alanosine
C1699861,DB05541,brivaracetam
C4521044,DB05542,naronapride
C1504945,DB05549,ino-1001
C1327954,DB05550,iratumumab
C2714532,DB05552,tg100-115
C2825688,DB05553,regrelor
C3273705,DB05555,enokizumab
C3640101,DB05560,delcasertib
C1723113,DB05562,naluzotan
C4550355,DB05565,pbt-1033
C2347295,DB05575,motesanib
C2742502,DB05578,ramucirumab
C2347249,DB05580,tru-015
C2002404,DB05585,verubulin
C4550356,DB05586,facinicline
C1721306,DB05590,bedoradrine
C1831909,DB05594,cantuzumab ravtansine
C2700602,DB05595,farletuzumab
C4550357,DB05596,prx-03140
C0079349,DB05599,fibroblast growth factor-1
C4550370,DB05606,beclanorsen
C2935905,DB05607,prx-08066
C2987728,DB05608,mkc-1
C2983891,DB05611,apilimod
C0249057,DB05624,teverelix
C2715513,DB05625,ctce-9908
C1743502,DB05626,retaspimycin
C0003383,DB05630,sodium stibogluconate
C0030895,DB05630,sodium stibogluconate
C4550919,DB05631,alt-2074
C4520812,DB05633,glypromate
C4550712,DB05638,asvasiran
C4550365,DB05642,ddp-225
C2002077,DB05644,kp-1461
C2825587,DB05645,larazotide
C4305963,DB05649,ntx-265
C2934726,DB05650,ot-551
C4305962,DB05652,vtp-201227
C2703091,DB05653,irx-5183
C2746054,DB05656,veltuzumab
C1880735,DB05659,faropenem medoxomil
C2607427,DB05660,d-jnki-1
C4305961,DB05662,np-50301
C4550366,DB05667,levoketoconazole
C0064039,DB05668,palifosfamide
C4305960,DB05671,ac-100
C1620037,DB05675,ep-2104r
C1678805,DB05676,apremilast
C3177637,DB05678,slx-4090
C1608841,DB05679,ustekinumab
C2699494,DB05680,sotirimod
C0892779,DB05683,iodofiltic acid i-123
C4305959,DB05685,fx06
C2700412,DB05686,sivifene
C2715226,DB05687,bl-1020
C4305958,DB05688,crx-119
C1097905,DB05695,nps-2143
C4305948,DB05705,als-08
C1521804,DB05706,13-deoxydoxorubicin
C0258259,DB05708,gts-21
C4305647,DB05710,gantacurium chloride
C4305947,DB05712,azd-9684
C1699945,DB05713,ly-517717
C2825355,DB05714,flovagatran
C2347460,DB05718,maxy-g34
C2608060,DB05719,elesclomol
C1869884,DB05722,cgc-11047
C4305946,DB05723,alks 29
C4305945,DB05730,pmi-001
C4305944,DB05732,strontium malonate
C4550768,DB05735,cefilavancin
C4305943,DB05736,miv-701
C2743110,DB05737,varespladib methyl
C3272983,DB05738,vapitadine
C2000001,DB05739,cyt006-angqb
C4305942,DB05740,rpi-78m
C4305941,DB05741,ags-005
C4305940,DB05742,ags-004
C4305938,DB05744,crx-139
C4305937,DB05746,pf-03187207
C4305936,DB05747,r-851
C4305934,DB05749,mpi-674
C4305933,DB05750,ave-1625
C4305932,DB05751,rp01
C4305931,DB05752,alks 27
C4305930,DB05753,vsf-173
C4305646,DB05754,iph 1101
C4305929,DB05755,bf-37
C4305928,DB05756,pac-113
C4305927,DB05757,dnb-001
C4305926,DB05758,cyt007-tnfqb
C4305924,DB05765,atx-201
C4305923,DB05766,acp-104
C0051821,DB05767,andrographolide
C0002059,DB05768,alkaline phosphatase
C0201850,DB05768,alkaline phosphatase
C1561546,DB05768,alkaline phosphatase
C4305922,DB05769,lcp-atorfen
C2932034,DB05771,lll-3348
C2607452,DB05772,rabeximod
C2935436,DB05773,trastuzumab emtansine
C4305921,DB05775,crx-401
C4305920,DB05776,ic41
C4284401,DB05777,thrombomodulin alfa
C4305919,DB05778,col-118
C0526304,DB05779,oglufanide
C4305918,DB05780,atx-101
C1517688,DB05785,lgd-1550
C0532362,DB05786,irofulven
C4305917,DB05787,lm-609
C4305916,DB05789,mx6
C0250624,DB05790,sr 140333
C0162922,DB05791,perflubron
C4489757,DB05792,arylacenamide
C0995194,DB05793,pro-542
C3700393,DB05794,serelaxin
C4305645,DB05795,ykp-10a
C2348069,DB05796,daglutril
C1175165,DB05797,tnx-901
C0677981,DB05798,gem-231
C0912300,DB05799,nox-100
C0290021,DB05800,alethine
C1142995,DB05801,gti 2040
C4305913,DB05803,isis 14803
C0057277,DB05804,prasterone sulfate
C4305912,DB05805,ns-2359
C0935985,DB05806,cositecan
C4305911,DB05807,hgtv-43
C1533712,DB05808,pi-88
C4053587,DB05809,ta-cin
C0084734,DB05810,99mtc-glucarate
C4305910,DB05811,hsv-2 theracine
C0754011,DB05812,abiraterone
C1451920,DB05814,gpi-1485
C4305908,DB05815,gnrh pharmaccine
C2713559,DB05817,laromustine
C1134650,DB05818,sgn-15
C1137830,DB05819,nbi-6024
C0966759,DB05820,dp-b99
C1174145,DB05821,dp-vpa
C1172244,DB05824,cns-5161
C0963529,DB05825,ncx 1015
C4305906,DB05826,prolease-r-hfsh
C1134718,DB05827,g207
C4305905,DB05828,lu-31130
C0020063,DB05829,parathyroid hormone
C0030520,DB05829,parathyroid hormone
C1419072,DB05829,parathyroid hormone
C1882913,DB05829,parathyroid hormone
C3536885,DB05829,parathyroid hormone
C0084844,DB05830,trestolone
C1328238,DB05831,ing-1
C4305903,DB05832,ppi-1019
C0254200,DB05833,lymphotoxin beta receptor
C1412022,DB05833,lymphotoxin beta receptor
C1416931,DB05833,lymphotoxin beta receptor
C4305902,DB05834,oc-1012
C4305901,DB05835,ns-3728
C4305900,DB05836,ag-702
C1565725,DB05837,osi-7836
C0915139,DB05838,opc-51803
C4305899,DB05839,bg-777
C1456743,DB05840,agi-1096
C4305898,DB05841,ai-128
C1959378,DB05842,ai-850
C4305897,DB05843,trans nv-04
C4305895,DB05845,nv-07a
C4305894,DB05846,mito-4509
C4305892,DB05848,humanized smart anti-il-12 antibody
C4305891,DB05849,ncx 950
C0879447,DB05851,biomed 101
C4305890,DB05852,cryopreserved human liver cells
C1311743,DB05854,clx-0921
C1882956,DB05855,rivanicline
C4305889,DB05856,cpd 923
C4305888,DB05857,q-derp1
C4305887,DB05858,bi-k0376
C4305886,DB05859,pi-166
C4305885,DB05860,peg-infergen
C1956491,DB05861,tasquinimod
C0919528,DB05863,trx1
C1336690,DB05863,trx1
C1706584,DB05863,trx1
C4284745,DB05863,trx1
C1505437,DB05864,ppi-2458
C4305883,DB05865,vit-100
C4305882,DB05866,etc-1001
C4305881,DB05867,99mtc-14 f7 mab
C2699214,DB05868,ciluprevir
C0208225,DB05869,ethyl pyruvate
C4305880,DB05870,anti-alpha5beta1-integrin antibody
